id;PartitionKey;RequestCharge;requestSizeInBytes;requestBodySizeInBytes;responseMetadataSizeInBytes;responseBodySizeInBytes;
1cf1213e-374d-4487-a709-cbabc50c4ec7;3080;99.24;176045;175630;127;174;
39ce42cb-0bd7-437a-993d-0605a5cab104;3081;99.24;176098;175683;127;174;
7df55bdb-7909-4190-8624-57649fd95005;3082;99.24;176091;175676;127;174;
293ce2ab-3930-497c-b3a8-e8ffc736e95b;3083;99.24;176135;175720;127;174;
6dff202d-8e66-4b2a-886a-50588d613980;3084;99.24;176290;175875;127;174;
24739c2e-5ec7-483a-8c99-62e111c1bb3b;3085;99.24;176294;175877;127;174;
d4828f1d-433d-4c00-bd58-89937244d4f1;3086;99.24;176331;175914;127;174;
12a21718-c8b1-43ae-bcd7-079775002f44;3087;99.24;176539;176122;127;174;
fe974912-faea-4e28-bda5-506da70e2627;3088;99.24;176637;176220;445;176415;
fd5e9d6b-e37e-4cd1-a2ce-c989f8c07f57;3089;99.24;176574;176157;127;174;
68b4defa-d1ca-4444-b0bc-5fab442c21ba;3090;99.24;176677;176262;445;176457;
69acfca8-d4f7-47b3-8417-7c7318f6e03a;3091;99.24;176613;176198;127;174;
fdbbbf80-c02a-4f92-8509-c129f1349cda;3092;99.24;176607;176192;445;176387;
0ba2e2db-dc2f-426b-9621-85a9ed7b5742;3093;99.24;176617;176202;127;174;
b640c7e0-1cd0-43b8-ad1f-88c8d4782a10;3094;99.24;176695;176276;445;176471;
e7477cf9-8e54-48be-ae85-5903a6b748cc;3095;99.24;176678;176259;127;174;
840d6026-8842-4fdd-8e04-822a6b214ba2;3096;99.24;176650;176231;445;176426;
9be5f859-32a8-4fe6-a2d1-a28f7a118284;3097;99.24;176605;176186;127;174;
2d914f26-14d6-4355-aa30-092071603e2c;3098;99.24;176658;176239;445;176434;
e4fd3736-c8af-42cf-9e51-82f5b0013f83;3099;99.24;176754;176337;127;174;
831dd8de-1818-4dc8-967b-36d3292a9350;3100;99.24;176805;176388;445;176583;
210ae090-b6f4-4d58-8fd2-d8a7762990e8;3101;99.24;176910;176493;127;174;
bc171e0a-04b9-4e53-afa9-305aa7a3693f;3102;99.24;176909;176492;445;176687;
c3b2e232-1516-43a2-b039-a92765e9a864;3103;99.24;176932;176515;127;174;
e9ca4e92-fc08-4703-be06-d949f0c2e080;3104;99.24;177026;176611;127;174;
595f100a-d619-4c46-9d32-66ec99bf1a9f;3105;99.24;177075;176660;127;174;
b59eff75-2424-42e7-b171-b4b1ad8401de;3106;99.24;177141;176726;127;174;
f47ecebf-9649-4953-adb2-d9aca6e3cb28;3107;99.24;177096;176681;127;174;
124f7d70-0532-4a09-93f4-ddf34fdf5dc9;3108;99.24;177243;176828;445;177023;
702cabc1-60aa-43bd-8b8b-b9af01fe21f6;3109;99.24;177191;176776;127;174;
f0d02a14-9409-4bfc-9571-1111754cb81f;3110;99.24;177125;176710;445;176905;
8bdcfa39-36a9-4632-af77-fa969deb12f3;3111;99.24;177043;176628;127;174;
f15e188d-33dd-4e0b-aea1-fadad78b0b02;3112;99.24;177147;176732;127;174;
ba403974-d531-41de-ad34-cb3ee5341b8b;3113;99.24;177214;176801;127;174;
6276ee41-0ad2-4a6f-bf7c-99e7880dc728;3114;99.24;177188;176775;127;174;
b823ffd7-e022-417c-a355-5434d3513a40;3115;99.24;177145;176732;127;174;
dd2b1e5c-905f-4cc3-8cd1-fe1cc53d7c5e;3116;99.24;177182;176769;127;174;
9abb6660-1adb-43a1-ae5f-d67d05fa86bd;3117;99.24;177225;176812;127;174;
3ff763fd-61f5-4df0-b421-a60557aff340;3118;99.24;177248;176827;127;174;
3c26952e-3da0-485a-81a4-fb00648bc5b6;3119;99.24;177245;176824;127;174;
6adb151f-9f9a-48d5-b98c-cb165c4eea7c;3120;99.24;177231;176810;445;177005;
419324f2-4788-4993-9374-506db0182866;3121;99.24;177217;176796;127;174;
87e036da-737d-4083-8c6c-b59c5e0b874d;3122;99.24;177311;176894;445;177089;
6953506f-0eb5-4343-a646-302808cfdeef;3123;99.24;177380;176963;127;174;
7a67aee2-424c-4449-9291-3ca8af3881e8;3124;99.24;177458;177041;445;177236;
4b1b60ec-cf35-4013-95cf-dae0e7d67584;3125;99.24;177572;177155;127;174;
65a337e5-c248-4327-baa9-41b83d6984fa;3126;99.24;177562;177145;445;177340;
b1979a05-6582-42df-b433-0a336bc92502;3127;99.24;177595;177182;127;174;
f4fb2fd3-c244-4e1a-858c-2aa6347b0abe;3128;99.24;177596;177183;445;177378;
d9653eac-79ce-4d55-8438-ed1b1fb0c2a8;3129;99.24;177763;177350;127;174;
27cca262-af73-419c-8eba-6c989b96afcb;3130;99.24;177827;177414;445;177609;
8984d11d-f880-4e4d-9cdd-580b591f0ab3;3131;99.24;177882;177469;127;174;
7f5619bf-4045-4af3-80d4-73b0bff374c0;3132;99.24;177939;177522;445;177717;
7745ad6e-e71c-4dd8-ab48-ad0ef93fbec1;3133;99.24;178030;177613;127;174;
b6062362-b594-41e1-96c8-00a69f48da24;3134;99.24;178096;177679;127;174;
45270527-6d63-4609-84cd-3290e1e98c23;3135;99.24;178067;177650;127;174;
0ce268da-6359-4ab6-8550-50d94bd3d264;3136;99.24;178034;177619;127;174;
83dc7959-4c67-4fba-8376-4142932daf82;3137;99.24;178165;177750;127;174;
e4ff1f9a-0e21-4286-8e6a-3f1dd0ee3526;3138;99.24;178282;177867;127;174;
e31bce55-0efd-42bd-b403-0214d8f672e9;3139;99.24;178265;177850;127;174;
1c1882ad-10a1-45c1-83ae-070cd9ead47b;3140;99.24;178280;177865;127;174;
77bcdeca-b146-417a-9c0a-a23af39f7127;3141;99.24;178191;177776;445;177971;
49c8550b-1621-47eb-9378-c233b06f61fd;3142;99.24;178202;177787;127;174;
af8d3a05-73d4-4d8f-9225-bbbd905fa6ea;3143;99.24;178147;177732;445;177927;
e644dc5f-b132-44ff-9d5e-b17bc22d1120;3144;99.24;178122;177707;445;177902;
4344fba3-8c3e-4690-b52a-e9caf34ad626;3145;99.24;178165;177750;127;174;
f6840485-52ed-4819-a6c3-101a0879553a;3146;99.24;178138;177723;127;174;
60ae3917-ca03-49d2-8eef-9ec20109d174;3147;99.24;178153;177738;127;174;
7fa1db34-fdfc-491d-a62d-fedfd08cfa7d;3148;99.24;178069;177654;127;174;
b29d8a72-4f9d-42f3-80fe-df2f984d1ca1;3149;99.24;178129;177714;127;174;
cb0dea51-dcaf-4f03-b283-14edc20140bb;3150;99.24;178135;177720;445;177915;
043c0dbb-d54a-4eb3-94c6-4feffe8ffeb4;3151;99.24;178190;177775;127;174;
9e9f33c4-619d-42b0-bfe0-453354b566b2;3152;99.24;178175;177760;445;177955;
c3df5aad-fe8c-4fc6-89a7-e3c83321d9cf;3153;99.24;178308;177893;127;174;
1300a0fc-4bf0-44c8-8069-b327a7fb6b90;3154;99.24;178424;178007;445;178202;
3aa54226-560e-4848-aa42-7bd884395d70;3155;99.24;178541;178124;127;174;
1e795f0e-657e-4bc5-bf9c-aac2784c0b5e;3156;99.24;178512;178095;445;178290;
872cec13-109c-4bb4-984a-65b0099f9cac;3157;99.24;178630;178213;127;174;
69844d2f-b39b-4ade-ad5b-b35d80f3e838;3158;99.24;178691;178274;127;174;
2b580310-8317-451f-934f-8ef1317cc631;3159;99.24;178724;178311;127;174;
6aebfff8-8bc2-4e03-9cf6-3e9542a638ce;3160;99.24;178654;178241;127;174;
02fb3136-559b-4b8b-ad9c-2d638299be31;3161;99.24;178638;178225;127;174;
0e127bb7-400a-4c89-a8e0-795821f4b405;3162;99.24;178669;178256;127;174;
04ceb614-8c1d-410d-adcf-a101eea97e83;3163;99.24;178619;178206;127;174;
4954e394-e55f-4ab7-9ecf-d6031c1e60ed;3164;99.24;178596;178181;127;174;
2f64d74a-7e4f-485a-81b5-db5e341d9f69;3165;99.24;178713;178298;127;174;
8363c65e-f942-4bbb-bfa1-9160a437a878;3166;99.24;178792;178377;127;174;
30524a16-c2d8-495c-89de-edc0082880b0;3167;99.24;178806;178391;127;174;
4382d6b8-ec5e-4765-9622-d26a87d79feb;3168;99.24;178845;178424;127;174;
48d7275a-f10a-4987-9a7d-a33d11f8b65d;3169;99.24;178865;178444;127;174;
c949dd4b-e45a-47e0-b56d-d08a283dea8f;3170;99.24;178943;178522;127;174;
cf1f1524-a8c4-4889-914f-29b9dada0dc0;3171;99.24;178972;178551;127;174;
b0e51223-4905-4b96-8346-1a3edb16dc73;3172;99.24;179086;178665;127;174;
c2b81aed-6312-4b6b-a6af-c078ac0cd072;3173;99.24;179111;178694;127;174;
d4ccc15b-6a6f-4505-bba8-04ef07122f61;3174;99.24;179073;178656;127;174;
9d6628b5-5ebf-401c-9bc1-acaa31cf7cf6;3175;99.24;179280;178863;127;174;
4b9e9ec2-c502-4626-886f-7d392cec1f7f;3176;99.24;179254;178837;127;174;
ced0b621-7979-41c9-acaf-b9da527001c4;3177;99.24;179347;178934;127;174;
c370ccc8-ab17-4716-96c3-1fc402ba1811;3178;99.24;179436;179023;127;174;
5417e374-e5fa-4915-a15f-28073a6258ba;3179;99.24;179615;179202;127;174;
74569588-6ade-4216-b92d-f237a9270fc2;3180;99.24;179608;179195;127;174;
2a39339e-c224-4348-bad6-c9595f9f122d;3181;99.24;179564;179151;127;174;
5f90c198-a8de-4e0d-ac11-37ddb2a3be3f;3182;99.24;179574;179161;127;174;
6324a54b-058d-41fb-b7ab-445b0152eb83;3183;99.24;179669;179256;127;174;
833d2fbf-6d89-41e7-90e7-8b61692449c0;3184;99.24;179684;179271;127;174;
a1177747-bcbe-478b-b8f2-c9e771f44d77;3185;99.24;179631;179218;127;174;
55b7a3f2-9f77-4862-a29f-f65a1604d468;3186;99.24;179666;179253;127;174;
5c3fb822-b21f-4e15-8bb3-b25679bff1cc;3187;99.24;179630;179211;127;174;
c7a8511c-7dba-41fe-8ef4-78e8757d28d0;3188;99.24;179699;179280;127;174;
c1e78a1d-bcbe-42d5-83c1-57ecd248a974;3189;99.24;179747;179328;127;174;
e1e1e419-1ace-4d70-88c0-5d43bcd6a9b8;3190;99.24;179876;179457;127;174;
26737b09-1473-4835-a900-6e461f036d65;3191;99.24;179848;179429;127;174;
3a617041-9720-4dd9-b278-77f07c6f4689;3192;99.24;179844;179425;127;174;
1a2e78b6-c42e-4e46-846b-cf7c8fa85adf;3193;99.24;179983;179564;127;174;
bb04fabc-17f0-48d9-9739-6121c2d73856;3194;99.24;179974;179555;127;174;
35b55d31-9cc7-4f5b-9079-5552ec6554cd;3195;99.24;180014;179595;127;174;
58f3648a-9c0a-40f5-bc1c-c9562e6f4c60;3196;99.24;180051;179636;127;174;
b429aadb-d6be-4317-aa8c-b8e0370f202d;3197;99.24;180227;179812;127;174;
0eab38cb-7ebf-48bc-b34a-e3b3a2c18ceb;3198;99.24;180400;179985;127;174;
17c6f2a5-c8b1-4ee3-9bb6-7e7943022019;3199;99.24;180464;180049;127;174;
87327b14-247f-46f6-973d-58661e99db28;3200;99.24;180453;180038;127;174;
2b4efc97-95a1-4af3-b250-35482d2eb524;3201;99.24;180330;179913;127;174;
76e6051c-4d7f-471e-ad79-29283453c532;3202;99.24;180423;180006;127;174;
9ec8a082-99ae-495f-87b3-0dcf81664f84;3203;99.24;180545;180128;127;174;
8455a542-5c0a-4cef-a141-629fa6036fd3;3204;99.24;180583;180166;127;174;
6f8bd628-c8af-474b-ab8d-6c15ded52978;3205;99.24;180651;180238;127;174;
a02dd941-dc0a-4fd0-b51a-aa48a2e46ee5;3206;99.24;180587;180174;127;174;
2aaeedc9-fc3e-428f-b9b1-829747366281;3207;99.24;180607;180194;127;174;
30d1f3f1-5c4d-46f4-aa6c-aad8f65d69a1;3208;99.24;180602;180189;445;180384;
6185d5ce-6de1-4670-b894-6d548988a79b;3209;99.24;180665;180252;127;174;
353c8b3d-9066-4cf1-9144-4a494a751e84;3210;99.24;180709;180294;445;180489;
2b1e0eee-cfce-4fd2-b0ff-3ef23e58492d;3211;99.24;180775;180360;127;174;
6d1a8bca-2ac0-4248-9d78-57b3d4247ac6;3212;99.24;180758;180343;127;174;
9f6d4d58-7b5a-41b4-9f25-c17e83c32087;3213;99.24;180813;180398;127;174;
517474a9-8407-487e-ae8e-cd349ee91beb;3214;99.24;180783;180370;445;180565;
bea81cd4-8572-4b57-a089-6846c8d160d6;3215;99.24;180850;180437;127;174;
27bdaaad-b72d-4ff5-8321-8822a819e966;3216;99.24;180844;180431;445;180626;
81547a60-d2b1-4f31-912c-0f33c1052d18;3217;99.24;180854;180441;127;174;
fba2264c-a9f0-4078-a971-22c3f80f33b1;3218;99.24;180891;180478;127;174;
f20fcafc-effd-40e2-a108-3f46380163ad;3219;99.24;181050;180635;127;174;
786915d4-254f-463d-b9be-7e58b3c69321;3220;99.24;181088;180673;445;180868;
8d390977-fa00-45e8-b960-580b79c03b5a;3221;99.24;181275;180860;127;174;
0d3693a9-2c75-4cbe-a087-5501be2acf51;3222;99.24;181263;180848;445;181043;
5f449a5f-cc25-4b87-9ba7-621d3d47aa10;3223;99.24;181290;180875;127;174;
e81b99b1-6f92-4a40-87c0-33405eb59c00;3224;99.24;181272;180857;445;181052;
ea97c65e-761c-40f9-b596-1aec4c63a2e7;3225;99.24;181300;180885;127;174;
99ed7323-96d4-4fd3-89f0-104396cf2b24;3226;99.24;181363;180948;445;181143;
1d9ed283-d80c-4fd1-a204-2f32fa0f1224;3227;99.24;181310;180895;127;174;
f9ff5127-c0a2-4fde-933d-82d2166f6af9;3228;99.24;181319;180904;127;174;
513955c4-3635-4387-a727-e99e9dcb7829;3229;99.24;181315;180900;127;174;
a89534b2-d6fb-4d8d-b735-77364d38fc04;3230;99.24;181329;180914;127;174;
fb8a5364-bd3f-4163-ac5c-4afb6531af38;3231;99.24;181335;180920;127;174;
b34f111e-682c-4eb3-b21d-6fa6f9b9fb74;3232;99.24;181171;180756;127;174;
cf53680c-5cec-4b88-aa8b-8a3aa77700c6;3233;99.24;181343;180930;127;174;
bfcee7e9-fcd3-498b-820d-b3d7f75c162d;3234;99.24;181386;180973;445;181168;
62b5333a-4832-4db4-ae3d-b7439f930210;3235;99.24;181371;180958;127;174;
fed45c0f-b906-4f49-8389-7a9b8327b9a4;3236;99.24;181436;181023;445;181218;
0ec74c8c-c545-4430-98d2-b6c49a523bde;3237;99.24;181378;180965;127;174;
547be730-2f52-4af5-97f9-d50289500115;3238;99.24;181390;180971;445;181166;
cafefdbe-6365-4283-8bd8-1ba0c36351c9;3239;99.24;181377;180958;127;174;
9d588345-0a42-46d0-a7cb-fe4c883b0327;3240;99.24;181366;180947;445;181142;
b0ea9efa-c66d-4a31-82c2-c5c4d28392ec;3241;99.24;181494;181075;127;174;
cd2a1d23-5a90-4c1a-a203-59640ea51393;3242;99.24;181434;181017;127;174;
1985dea7-99a5-4128-9957-6499e9061566;3243;99.24;181428;181011;127;174;
0d71c6de-3693-43b8-bd46-a7f08348cf43;3244;99.24;181458;181041;127;174;
95ee1f8e-703f-42de-b2f9-2acd5906e7fa;3245;99.24;181444;181027;127;174;
205b548c-7b4e-41b2-be81-4fa93d281b01;3246;99.24;181607;181192;127;174;
f09502ca-4655-4557-9fed-0f39ee453eca;3247;99.24;181557;181142;127;174;
b8ab66d5-a92b-4470-89f1-60da2e476df9;3248;99.24;181543;181128;127;174;
08577cf0-4074-4232-9262-81211652ce0c;3249;99.24;181666;181251;127;174;
26759dc8-e4d3-4383-9ced-a6d97cc1e12a;3250;99.24;181645;181230;127;174;
d0a31f8a-5621-44d8-9c07-804ecbb6f5b7;3251;99.24;181733;181320;127;174;
af7a7070-fd4b-4dc9-915e-78ac74836fe2;3252;99.24;181863;181450;127;174;
25e85333-24ca-4d29-859e-cbe8152a811e;3253;99.24;181933;181520;127;174;
f7372dcf-afeb-4a33-a6bc-85493365e06f;3254;99.24;181982;181569;127;174;
93a35e8a-24fe-4a57-8bba-2c8699ed1169;3255;99.24;181995;181582;127;174;
ee53a26b-5dff-4b6e-90da-5010e76c0b46;3256;99.24;181984;181571;127;174;
ed54b5df-9cf9-42e3-ae98-e74e8e87b735;3257;99.24;182094;181681;127;174;
94f91587-cab5-4698-b1e7-06ccc16fb5bf;3258;99.24;182150;181737;127;174;
a7c4912e-f8ee-4584-b334-a64e1f057725;3259;99.24;182263;181850;127;174;
a25511bd-7304-4c27-ac44-22bea92a4985;3260;99.24;182256;181839;127;174;
f805b31d-d429-4bb6-ad4a-a7b10e3124a9;3261;99.24;182403;181986;127;174;
fcf7d01b-b290-44e3-b841-5421c3956f31;3262;99.24;182394;181977;127;174;
1aaaef6e-39f9-4d28-8ca3-26d35fb34f86;3263;99.24;182475;182058;127;174;
5900ba3a-ba2a-46de-95d3-08e2c4b2b3a3;3264;99.24;182630;182213;445;182408;
4739d93e-af70-4cd4-bc13-1caa619a236c;3265;99.24;182772;182359;127;174;
a7b52f6c-2e57-4083-9260-fa6e02a9c290;3266;99.24;182780;182367;445;182562;
37b34d3f-b7e2-4214-87d4-17d21447cf53;3267;99.24;182827;182414;127;174;
f5110fb6-a08b-4cbf-8d09-0b0c95f55a4f;3268;99.24;182856;182443;445;182638;
73eac9a6-d612-4b9f-a34f-3a542974b44a;3269;99.24;182875;182460;127;174;
292a4b87-fbf8-4bd5-a97b-54b5d3e22a34;3270;99.24;182865;182450;127;174;
0d356bf5-5389-4d7f-81f5-c98061161727;3271;99.24;182922;182507;127;174;
ac8d264a-4085-4ff6-90d0-e262991e7d0c;3272;99.24;183092;182677;127;174;
3c29aacf-d033-40f3-8b15-a7ef6c3cffb8;3273;99.24;183130;182715;127;174;
346de892-ed16-42a5-80af-928902295f47;3274;99.24;183229;182816;127;174;
8f269113-7a25-44eb-87c2-47c5e22b0f2d;3275;99.24;183116;182703;127;174;
eccfed3f-c420-44db-81ce-61acc1e1f541;3276;99.24;183170;182757;445;182952;
05544293-aad8-4a64-8773-6da7914ef9f7;3277;99.24;183115;182702;127;174;
a0c95dc0-2040-440e-bd40-2e36eee6c462;3278;99.24;183126;182709;445;182904;
190d61b3-a334-4d00-b7e6-e3f4e7309387;3279;99.24;183097;182680;127;174;
17b4050d-dbd4-447b-9bad-2d2b5319aff0;3280;99.24;183108;182691;127;174;
1e3a5934-4567-4e3d-b2bc-6cf8cf686fad;3281;99.24;183227;182810;127;174;
d34dae4f-49c2-4af1-b036-8ed37854c6bd;3282;99.24;183227;182810;127;174;
44e6bc03-6161-4dfd-a8df-3e507675446b;3283;99.24;183290;182871;127;174;
85a97cb3-9135-4582-acec-de8d3f816d5c;3284;99.24;183227;182808;127;174;
feca3dff-4578-433c-a3dd-4e5ba2037ca5;3285;99.24;183227;182808;127;174;
cca62287-aae0-4e92-9797-48e9e1739671;3286;99.24;183300;182881;127;174;
04d33e7b-608c-41b6-b345-8b09b005666e;3287;99.24;183471;183052;127;174;
5544086f-090a-464a-ac39-f8906747972d;3288;99.24;183404;182987;127;174;
c752c3ff-f908-4fc5-96ee-874daf300101;3289;99.24;183450;183033;127;174;
63209d35-c551-4c24-b5ca-876f915e7505;3290;99.24;183442;183025;127;174;
61e2ca24-f674-4870-b8ea-eee776acd6cb;3291;99.24;183390;182973;127;174;
3e00117a-9e2f-4761-9d34-18251a8a74a4;3292;99.24;183421;183008;127;174;
552682d5-521e-4813-9cb1-3342940e43da;3293;99.24;183472;183059;127;174;
6c4468db-bc77-4499-9f0f-3c66e9ed878d;3294;99.24;183607;183194;445;183389;
b1f0e0f2-1aa5-46ee-bc34-573cc661c3ba;3295;99.24;183559;183146;127;174;
87b999b9-5f31-43fa-9569-d66abacb3030;3296;99.24;183613;183200;445;183395;
de392137-7052-4367-b074-b03e81666d85;3297;99.24;183788;183371;445;183566;
1c4e387c-9cf6-4673-bff4-2fcb85246225;3298;99.24;183773;183356;127;174;
ee6ba3ff-f0ee-4925-82df-fc56d9e65c5f;3299;99.24;183739;183322;127;174;
e93edc86-9730-4e5a-9c00-f3d9235a98e0;3300;99.24;183692;183275;127;174;
b3de7ce1-9759-4d32-b2fb-9b1c48e6506a;3301;99.24;183804;183387;127;174;
243b4810-903c-418d-bdab-f9ca358d91dc;3302;99.24;183945;183528;127;174;
61086ac7-e850-487e-8a05-330d38514a3e;3303;99.24;184055;183638;127;174;
fe92b195-67cf-42f1-92f3-bc0dd04ee729;3304;99.24;184071;183654;127;174;
9b72fc0b-39c3-4479-a7dc-519a2309ff9f;3305;99.24;184107;183690;127;174;
3e1794e5-dab8-4e55-8604-5bd3fb0eb4fc;3306;99.24;184185;183766;445;183961;
6a9dd545-3b23-4bda-a125-bb585efc861d;3307;99.24;184109;183690;127;174;
f032d1fe-ccad-4c33-a02e-f5b9cc30e3c1;3308;99.24;184142;183723;445;183918;
bcc7fec9-f7f6-4384-bb9d-f9a760a4556d;3309;99.24;184146;183727;127;174;
ae02a8e1-fd84-4c49-952f-92fcd781fc08;3310;99.24;184233;183818;445;184013;
df766f20-4e71-4a30-b614-2f4c49aae12e;3311;99.24;184251;183836;445;184031;
8dc80dba-7b11-4d70-867b-2f8ebc3dc98c;3312;99.24;184222;183807;127;174;
d3aaaeda-895a-4569-a336-f468ffcd270e;3313;99.24;184224;183809;445;184004;
cb510a98-2b33-4e01-9d7c-897604f8d42b;3314;99.24;184168;183753;127;174;
eae05c21-52d4-4b2a-a99c-66670c50a38b;3315;99.24;184104;183683;445;183878;
5b2074bd-f1ce-47a7-b9ba-88d22f29eb16;3316;99.24;184085;183664;127;174;
38d45812-5acd-426d-8782-68da61918500;3317;99.24;184192;183771;127;174;
0a2e36a3-7159-42a2-b529-461415f2e2dd;3318;99.24;184172;183751;127;174;
ac29719c-063f-464d-ae24-5e465a2d272b;3319;99.24;184159;183738;445;183933;
5425db8b-2e9f-4b5e-b5fd-cde70117f562;3320;99.24;184281;183866;445;184061;
7db17cec-91a4-4d74-a4a4-8b69c52ea9ff;3321;99.24;184195;183780;445;183975;
7456664b-171b-4cb7-925b-72644fe9d816;3322;99.24;184382;183967;445;184162;
16859302-e7cc-4f59-bd0b-a5653f2a323a;3323;99.24;184318;183905;445;184100;
e91f82ee-afe8-4c75-8d32-1e6f16822625;3324;99.24;184364;183951;445;184146;
2bdf9b97-4fab-4484-991c-ab55a6345f02;3325;99.24;184255;183842;445;184037;
4ae4d963-9293-42c9-8be4-fa7385704ad7;3326;99.24;184261;183848;127;174;
1ef5feea-afff-44d8-b9fb-3e271a3ee974;3327;99.24;184319;183906;127;174;
2dc40a33-5be5-41aa-8e54-607eded82353;3328;99.24;184400;183987;127;174;
4381a6fc-d790-4c03-b800-17e50d7d08fd;3329;99.24;184404;183989;127;174;
a00d3cb0-fec8-4876-aeda-c03026ce89d7;3330;99.24;184381;183966;127;174;
39397351-3ba9-4348-8858-3d041367829f;3331;99.24;184415;184000;127;174;
199bc1fb-ccde-4667-9c2d-f412c000194f;3332;99.24;184479;184064;127;174;
c8c7a8f6-9960-4123-bd0b-d1c7f0535bac;3333;99.24;184614;184199;127;174;
b46e56b4-2077-4e1d-9981-3a3fc0340a8b;3334;99.24;184648;184233;127;174;
cf4364bc-4673-452c-8383-2aae56c57135;3335;99.24;184616;184201;127;174;
ff5d76f0-2383-4860-a6fc-0aea01c89ff1;3336;99.24;184685;184270;127;174;
be09f9fd-fd9a-48da-bcd8-154b202f59b9;3337;99.24;184615;184200;127;174;
46795ec3-d7c1-4f08-a767-8705cfb43dec;3338;99.24;184611;184196;127;174;
d1b2c9dc-b014-474b-924a-005a48b3d122;3339;99.24;184624;184211;127;174;
8c846f32-c8db-4a7d-a714-9fa8eee1bdb9;3340;99.24;184570;184157;127;174;
a4c6af20-35c9-4e51-9bb5-dae601f399d2;3341;99.24;184599;184186;445;184381;
8008639b-6d76-43de-963c-10fd0b5c1cab;3342;99.24;184647;184234;127;174;
c01ed15e-7dde-400b-85ac-116bc33b10d6;3343;99.24;184750;184327;445;184522;
9fb316c1-603c-4191-ab2e-bc1f5dafe40a;3344;99.24;184771;184348;127;174;
80ae85f4-0b30-4c69-a1a7-302784f7d307;3345;99.24;184697;184274;127;174;
ba48433f-4855-4a24-867f-3569d4efb2d7;3346;99.24;184827;184404;127;174;
8b9d9660-6a01-4533-bdfd-d898f3c200cd;3347;99.24;184900;184477;127;174;
f6a7784f-a95a-4fa7-9a44-fbf6358b558c;3348;99.24;184899;184484;127;174;
5ac3d834-fbce-4b79-b048-9f344f5907e9;3349;99.24;184899;184484;127;174;
33522378-dd85-4fac-b510-2d3db1eb6cc2;3350;99.24;184898;184483;127;174;
5c659ffc-ddb8-4e16-9314-62404f687865;3351;99.24;184834;184419;127;174;
b435563e-9bbe-4b3b-a0d6-c58b978d552e;3352;99.24;184988;184571;127;174;
32aefe73-be90-4015-b742-ac7ee815fc0d;3353;99.24;185063;184646;127;174;
c49904a0-1d26-4904-919f-b2e1a2107798;3354;99.24;185187;184770;127;174;
a9344c49-d87c-4a01-a7a1-4d94551c91d3;3355;99.24;185256;184839;127;174;
ea89916e-6650-43aa-9593-fbf1d1c6910e;3356;99.24;185387;184970;127;174;
9004401e-af8f-4c71-baf0-6346c0343f18;3357;99.24;185436;185021;127;174;
23c47816-298e-4dae-884a-86a2eb311a11;3358;99.24;185493;185078;127;174;
3915fdcb-716a-4c94-9a59-42c0f1d8f966;3359;99.24;185534;185119;127;174;
4a89198f-c1ed-4714-9c40-ff6ce771fd18;3360;99.24;185520;185105;445;185300;
29a6102d-d40e-4a95-8437-696ae37e0a0f;3361;99.24;185456;185041;127;174;
bbe1c0a2-75ab-4ced-8d2e-76b169f5a2c3;3362;99.24;185704;185291;445;185486;
6601b687-058e-4573-a7d8-e3b7ac895a47;3363;99.24;185735;185322;127;174;
eed3a763-37f0-40b3-a81e-cf6013ce69fb;3364;99.24;185662;185249;445;185444;
767a7a6f-2f56-426d-9196-0e9e64f7f3d5;3365;99.24;185640;185227;127;174;
572b7ee6-8dfd-4e5c-99b3-513d0b71be33;3366;99.24;185679;185262;127;174;
dc91e66d-b950-47b3-9fd1-fe6b625c2e9a;3367;99.24;185641;185224;445;185419;
07ddd3df-f867-4c99-8bab-7882c163054a;3368;99.24;185757;185340;127;174;
cca3bfd3-0018-479d-9c3f-566332c09add;3369;99.24;185751;185334;445;185529;
c191b6aa-3335-4353-868c-177e5c65bb81;3370;99.24;185841;185424;127;174;
374355b4-d861-4473-b025-392484842986;3371;99.24;185904;185487;445;185682;
e87e8034-5943-49c5-94b3-29111936902d;3372;99.24;185829;185412;127;174;
7e1c77e5-582c-4eca-9f1f-92bf63a0f117;3373;99.24;185721;185304;445;185499;
23e1f559-6feb-4c61-91a2-594f1b3a01eb;3374;99.24;185704;185287;127;174;
f58f9da7-2164-419d-a127-28edd63877e3;3375;99.24;185633;185220;445;185415;
8b35f529-5d99-484d-a0be-c5d1224f4289;3376;99.24;185685;185272;127;174;
b278ea2c-ac70-4c9e-b64d-12fa2b30fa0b;3377;99.24;185630;185217;445;185412;
bcce35e2-067a-4a70-8db1-81dd688efac3;3378;99.24;185709;185296;127;174;
2ac1c66c-9ea3-430f-9b64-b3c79030d8ad;3379;99.24;185786;185373;445;185568;
e7bf0d27-55a0-4de2-a185-9c88967a6559;3380;99.24;185715;185296;127;174;
5df573ed-5e42-41d9-858f-5f1c6b35f7ba;3381;99.24;185685;185266;127;174;
4098e755-8124-4743-a38a-857087277fd1;3382;99.24;185723;185304;127;174;
4b769cd4-1030-4f31-8ade-a26119bfa2fd;3383;99.24;185764;185345;127;174;
8423bff2-4b62-4991-8b61-4869de2b5893;3384;99.24;185788;185369;127;174;
0fa0d2db-757e-4df3-af36-0e70bf7466c0;3385;99.24;185856;185441;127;174;
dc66e5e4-341b-4255-b8c0-2d73f9049507;3386;99.24;185858;185443;127;174;
